id,description,type,category,subcategory,date,amount
7009,Movie tickets,expense,Other Income,,2024-02-15 22:52:35.929070+00:00,371.04
6978,Wedding gift,income,Cash Gifts,,2024-02-15 22:52:35.846430+00:00,1044.44
4852,Electric bill,expense,Utilities,,2024-02-15 22:52:16.621629+00:00,199.86
12657,Home improvement,expense,Other Personal Expenses,,2024-02-14 22:57:20.107035+00:00,864.11
7640,Repairs,expense,Other Business Expenses,,2024-02-14 22:52:37.405280+00:00,837.44
7305,Consulting,income,Freelance Income,,2024-02-14 22:52:36.618931+00:00,6443.95
7163,Holiday gift,income,Cash Gifts,,2024-02-14 22:52:36.276679+00:00,1235.80
12283,Restaurant dinner,expense,Client Meals,,2024-02-13 22:57:19.525659+00:00,191.60
12233,Marketing,income,Advertising & Marketing,,2024-02-13 22:57:19.444591+00:00,1638.77
11208,Client meeting,income,Client Meals,,2024-02-13 22:57:17.756836+00:00,968.12
9656,Project payment,income,Freelance Income,,2024-02-13 22:56:40.666203+00:00,6180.34
8178,Crypto,income,Investments,,2024-02-13 22:52:38.956634+00:00,1239.24
7940,Crypto,income,Investments,,2024-02-13 22:52:38.354021+00:00,1477.30
7315,Office supplies,income,Office Supplies,,2024-02-13 22:52:36.647087+00:00,1469.30
7275,Fast food,expense,Dining Out,,2024-02-13 22:52:36.541719+00:00,164.94
7251,Stock purchase,income,Investments,,2024-02-13 22:52:36.494310+00:00,1859.32
7236,Client meeting,income,Client Meals,,2024-02-13 22:52:36.460487+00:00,4950.15
7059,Freelance work,income,Freelance Income,,2024-02-13 22:52:36.052997+00:00,7210.68
6983,Streaming services,expense,Other Income,,2024-02-13 22:52:35.861612+00:00,445.46
6970,Business trip,expense,Travel & Transportation,,2024-02-13 22:52:35.826470+00:00,957.31
6821,Consulting,income,Freelance Income,,2024-02-13 22:52:35.414324+00:00,3033.95
6196,Mutual fund,income,,,2024-02-13 22:52:19.588848+00:00,1265.81
5811,Hotel,expense,Vacations & Travel,,2024-02-13 22:52:18.680181+00:00,842.44
5675,Gas station,expense,Car & Vehicle Expenses,,2024-02-13 22:52:18.391553+00:00,136.52
5115,Furniture,expense,Other Personal Expenses,,2024-02-13 22:52:17.187512+00:00,805.46
4818,Vacation,expense,Vacations & Travel,,2024-02-13 22:52:16.548518+00:00,970.96
12558,Concert tickets,expense,Other Income,,2024-02-12 22:57:19.962916+00:00,355.92
11755,Water bill,expense,Utilities,,2024-02-12 22:57:18.691696+00:00,198.32
11539,Food delivery,expense,Dining Out,,2024-02-12 22:57:18.348051+00:00,172.80
10964,Consulting,income,Freelance Income,,2024-02-12 22:57:17.333955+00:00,6219.81
10604,Grocery shopping,expense,Groceries,,2024-02-12 22:56:42.617496+00:00,83.21
9634,Sporting goods,expense,Other Income,,2024-02-12 22:56:40.626508+00:00,307.15
7994,Uber ride,expense,Side Hustles,,2024-02-12 22:52:38.494937+00:00,103.88
6204,Phone bill,expense,Phone & Internet,,2024-02-12 22:52:19.603347+00:00,115.00
5517,Client meeting,income,Client Meals,,2024-02-12 22:52:18.058380+00:00,1630.48
5387,Business expense,income,Other Business Expenses,,2024-02-12 22:52:17.792217+00:00,1626.48
12448,Electric bill,expense,Utilities,,2024-02-11 22:57:19.785783+00:00,154.26
11467,Grocery shopping,expense,Groceries,,2024-02-11 22:57:18.234387+00:00,77.65
11126,Commission,income,Other Income,,2024-02-11 22:57:17.595643+00:00,7867.76
10873,Coffee shop,expense,Client Meals,,2024-02-11 22:57:17.190301+00:00,108.58
9978,Marketing,income,Advertising & Marketing,,2024-02-11 22:56:41.319625+00:00,846.85
9924,Birthday gift,income,Cash Gifts,,2024-02-11 22:56:41.217041+00:00,1181.52
9543,Vacation,expense,Vacations & Travel,,2024-02-11 22:56:40.453601+00:00,659.15
8956,Client meeting,income,Client Meals,,2024-02-11 22:56:39.232765+00:00,5296.94
8659,Food delivery,expense,Dining Out,,2024-02-11 22:52:40.013063+00:00,118.29
8418,Concert tickets,expense,Other Income,,2024-02-11 22:52:39.474053+00:00,256.42
8241,Fast food,expense,Dining Out,,2024-02-11 22:52:39.095908+00:00,103.57
7947,Bonus,income,Other Income,,2024-02-11 22:52:38.368410+00:00,3592.08
7883,Crypto,income,Investments,,2024-02-11 22:52:38.221967+00:00,1311.59
7134,Charity donation,income,Gifts & Donations,,2024-02-11 22:52:36.220396+00:00,1696.16
6745,Clothing store,expense,Clothing & Accessories,,2024-02-11 22:52:35.215724+00:00,305.04
6205,Water bill,expense,Utilities,,2024-02-11 22:52:19.604935+00:00,196.82
5396,Doctor visit,expense,Health & Dental,,2024-02-11 22:52:17.810468+00:00,294.50
11027,Concert tickets,expense,Other Income,,2024-02-10 22:57:17.433932+00:00,391.38
10552,Business expense,income,Other Business Expenses,,2024-02-10 22:56:42.511327+00:00,565.36
10521,Water bill,expense,Utilities,,2024-02-10 22:56:42.451089+00:00,68.63
10350,Repairs,expense,Other Business Expenses,,2024-02-10 22:56:42.099725+00:00,516.91
10210,Books,expense,Other Income,,2024-02-10 22:56:41.807881+00:00,414.01
9888,Vision care,expense,Other Income,,2024-02-10 22:56:41.142032+00:00,336.25
9307,Hobbies,expense,Entertainment,,2024-02-10 22:56:39.935917+00:00,478.43
8628,Electric bill,expense,Utilities,,2024-02-10 22:52:39.933192+00:00,103.57
8366,Clothing store,expense,Clothing & Accessories,,2024-02-10 22:52:39.385530+00:00,346.61
7965,Client meeting,income,Client Meals,,2024-02-10 22:52:38.417025+00:00,806.67
7730,Internet,expense,Phone & Internet,,2024-02-10 22:52:37.802255+00:00,85.69
6000,Monthly salary,income,Salary,,2024-02-10 22:52:19.140345+00:00,7233.14
11878,Gas bill,expense,Car & Vehicle Expenses,,2024-02-09 22:57:18.888903+00:00,119.59
10879,Holiday gift,income,Cash Gifts,,2024-02-09 22:57:17.200261+00:00,680.85
10601,Grocery shopping,expense,Groceries,,2024-02-09 22:56:42.611504+00:00,65.00
10399,Hobbies,expense,Entertainment,,2024-02-09 22:56:42.197859+00:00,367.11
9677,Tech support,expense,Software & Subscriptions,,2024-02-09 22:56:40.704993+00:00,851.81
9324,Food delivery,expense,Dining Out,,2024-02-09 22:56:39.970217+00:00,161.14
8209,Coffee shop,expense,Client Meals,,2024-02-09 22:52:39.023003+00:00,67.35
8154,Doctor visit,expense,Health & Dental,,2024-02-09 22:52:38.893741+00:00,319.51
6601,Streaming services,expense,Other Income,,2024-02-09 22:52:20.564035+00:00,435.57
5402,Books,expense,Other Income,,2024-02-09 22:52:17.823638+00:00,217.20
5197,Monthly salary,income,Salary,,2024-02-09 22:52:17.384413+00:00,3041.87
12649,Sporting goods,expense,Other Income,,2024-02-08 22:57:20.095380+00:00,282.99
12026,Coffee shop,expense,Client Meals,,2024-02-08 22:57:19.124627+00:00,69.44
11868,Gas station,expense,Car & Vehicle Expenses,,2024-02-08 22:57:18.874256+00:00,83.44
8793,Retirement contribution,income,Car & Vehicle Expenses,,2024-02-08 22:56:38.855587+00:00,1519.57
6564,Restaurant dinner,expense,Client Meals,,2024-02-08 22:52:20.422952+00:00,95.28
5142,Birthday gift,income,Cash Gifts,,2024-02-08 22:52:17.236084+00:00,1611.17
5002,Mutual fund,income,,,2024-02-08 22:52:16.939503+00:00,979.74
12673,Client meeting,income,Client Meals,,2024-02-07 22:57:20.131490+00:00,939.13
12186,Bonus,income,Other Income,,2024-02-07 22:57:19.372987+00:00,7188.24
11905,Home goods,expense,Other Personal Expenses,,2024-02-07 22:57:18.931244+00:00,415.45
11428,Public transport,expense,Gas & Fuel,,2024-02-07 22:57:18.175335+00:00,149.32
7174,Dental care,expense,Other Income,,2024-02-07 22:52:36.304836+00:00,459.86
5991,Vacation,expense,Vacations & Travel,,2024-02-07 22:52:19.117362+00:00,550.38
4957,Project payment,income,Freelance Income,,2024-02-07 22:52:16.834482+00:00,4964.56
12598,Bonus,income,Other Income,,2024-02-06 22:57:20.026251+00:00,6294.85
11294,Gas bill,expense,Car & Vehicle Expenses,,2024-02-06 22:57:17.969311+00:00,106.79
10487,Stock purchase,income,Investments,,2024-02-06 22:56:42.381114+00:00,636.60
8092,Repairs,expense,Other Business Expenses,,2024-02-06 22:52:38.737637+00:00,688.89
7738,Hotel,expense,Vacations & Travel,,2024-02-06 22:52:37.821285+00:00,517.46
4903,Car maintenance,expense,Car & Vehicle Expenses,,2024-02-06 22:52:16.729423+00:00,134.03
12697,Mutual fund,income,,,2024-02-05 22:57:20.293399+00:00,1797.13
12360,Side hustle,income,Side Hustles,,2024-02-05 22:57:19.645779+00:00,3502.59
11132,Crypto,expense,Investments,,2024-02-05 22:57:17.604971+00:00,1833.77
10272,Home insurance,expense,Insurance,,2024-02-05 22:56:41.934198+00:00,2260.02
10072,Holiday gift,income,Cash Gifts,,2024-02-05 22:56:41.504515+00:00,796.39
9248,Water bill,expense,Utilities,,2024-02-05 22:56:39.805173+00:00,103.70
7954,Pharmacy,expense,Health & Dental,,2024-02-05 22:52:38.385777+00:00,229.70
6817,Phone bill,expense,Phone & Internet,,2024-02-05 22:52:35.404214+00:00,72.50
4929,Pharmacy,expense,Health & Dental,,2024-02-05 22:52:16.780351+00:00,493.64
11963,Client meeting,income,Client Meals,,2024-02-04 22:57:19.020757+00:00,2416.11
11673,Freelance work,income,Freelance Income,,2024-02-04 22:57:18.558228+00:00,7212.51
11005,Sporting goods,expense,Other Income,,2024-02-04 22:57:17.399424+00:00,347.80
10695,Doctor visit,expense,Health & Dental,,2024-02-04 22:56:42.802695+00:00,467.91
7479,Stock purchase,income,Investments,,2024-02-04 22:52:37.075162+00:00,1006.63
6569,Vacation,expense,Vacations & Travel,,2024-02-04 22:52:20.433496+00:00,559.37
5664,Commission,income,Other Income,,2024-02-04 22:52:18.370609+00:00,5549.26
5499,Workshop,expense,Other Income,,2024-02-04 22:52:18.016471+00:00,3236.41
5490,Airline tickets,expense,Vacations & Travel,,2024-02-04 22:52:17.998266+00:00,823.18
12086,Dental care,expense,Other Income,,2024-02-03 22:57:19.219171+00:00,378.00
11814,Gaming,expense,Entertainment,,2024-02-03 22:57:18.787457+00:00,424.30
11604,Holiday gift,income,Cash Gifts,,2024-02-03 22:57:18.452174+00:00,1070.51
11426,Coffee shop,expense,Client Meals,,2024-02-03 22:57:18.172506+00:00,151.65
9692,Food delivery,expense,Dining Out,,2024-02-03 22:56:40.745013+00:00,170.86
9471,Holiday gift,income,Cash Gifts,,2024-02-03 22:56:40.264047+00:00,1795.79
9015,Vision care,expense,Other Income,,2024-02-03 22:56:39.343930+00:00,309.87
7115,Sporting goods,expense,Other Income,,2024-02-03 22:52:36.180246+00:00,453.28
6807,Vision care,expense,Other Income,,2024-02-03 22:52:35.377613+00:00,321.98
12343,Fast food,expense,Dining Out,,2024-02-02 22:57:19.618527+00:00,52.01
12274,Food delivery,expense,Dining Out,,2024-02-02 22:57:19.511881+00:00,141.42
11407,Sporting goods,expense,Other Income,,2024-02-02 22:57:18.142038+00:00,306.42
10880,Electric bill,expense,Utilities,,2024-02-02 22:57:17.202189+00:00,62.37
10293,Restaurant dinner,expense,Client Meals,,2024-02-02 22:56:41.990985+00:00,165.64
9448,Garden supplies,expense,Other Personal Expenses,,2024-02-02 22:56:40.221785+00:00,651.29
9406,Parking,expense,Travel & Transportation,,2024-02-02 22:56:40.134040+00:00,112.36
9012,Tuition,expense,Other Income,,2024-02-02 22:56:39.338535+00:00,2620.41
8696,Gas station,expense,Car & Vehicle Expenses,,2024-02-02 22:52:40.093812+00:00,191.79
8524,Furniture,expense,Other Personal Expenses,,2024-02-02 22:52:39.730787+00:00,893.95
8452,Birthday gift,income,Cash Gifts,,2024-02-02 22:52:39.558495+00:00,1565.54
8149,Books,expense,Other Income,,2024-02-02 22:52:38.882152+00:00,229.91
8088,Clothing store,expense,Clothing & Accessories,,2024-02-02 22:52:38.726391+00:00,421.41
6568,Commission,income,Other Income,,2024-02-02 22:52:20.431123+00:00,5214.86
6040,Fast food,expense,Dining Out,,2024-02-02 22:52:19.243622+00:00,195.31
5828,Client meeting,income,Client Meals,,2024-02-02 22:52:18.725253+00:00,1985.04
12333,Clothing store,expense,Clothing & Accessories,,2024-02-01 22:57:19.602823+00:00,220.14
11770,Uber ride,expense,Side Hustles,,2024-02-01 22:57:18.715406+00:00,95.03
11151,Online course,expense,Education & Courses,,2024-02-01 22:57:17.649870+00:00,4055.09
9065,Gaming,expense,Entertainment,,2024-02-01 22:56:39.435103+00:00,379.84
8775,Retirement contribution,expense,Car & Vehicle Expenses,,2024-02-01 22:56:38.816164+00:00,1079.27
8512,Electronics,expense,Other Income,,2024-02-01 22:52:39.706335+00:00,354.76
8168,Phone bill,expense,Phone & Internet,,2024-02-01 22:52:38.925515+00:00,69.14
7033,Freelance work,income,Freelance Income,,2024-02-01 22:52:35.980015+00:00,2030.54
6165,Internet,expense,Phone & Internet,,2024-02-01 22:52:19.521621+00:00,83.05
5590,Tuition,expense,Other Income,,2024-02-01 22:52:18.204651+00:00,4057.48
5389,Dental care,expense,Other Income,,2024-02-01 22:52:17.795670+00:00,338.98
5333,Tech support,expense,Software & Subscriptions,,2024-02-01 22:52:17.667621+00:00,771.92
5308,Hobbies,expense,Entertainment,,2024-02-01 22:52:17.619697+00:00,441.73
11681,Hobbies,expense,Entertainment,,2024-01-31 22:57:18.571374+00:00,320.60
10874,Office supplies,income,Office Supplies,,2024-01-31 22:57:17.192215+00:00,725.89
10623,Marketing,income,Advertising & Marketing,,2024-01-31 22:56:42.655449+00:00,859.51
10423,Clothing store,expense,Clothing & Accessories,,2024-01-31 22:56:42.252291+00:00,248.71
10212,Stock purchase,expense,Investments,,2024-01-31 22:56:41.811245+00:00,1004.64
8428,Hardware,expense,Office Supplies,,2024-01-31 22:52:39.492168+00:00,750.67
8330,Concert tickets,expense,Other Income,,2024-01-31 22:52:39.308087+00:00,369.84
7532,Paycheck,income,Salary,,2024-01-31 22:52:37.180002+00:00,5876.16
5808,Marketing,income,Advertising & Marketing,,2024-01-31 22:52:18.673359+00:00,1896.33
5463,Bonus,income,Other Income,,2024-01-31 22:52:17.943216+00:00,2965.83
5141,Bonus,income,Other Income,,2024-01-31 22:52:17.234092+00:00,5883.62
5021,Marketing,income,Advertising & Marketing,,2024-01-31 22:52:16.975344+00:00,5699.25
12426,Wedding gift,income,Cash Gifts,,2024-01-30 22:57:19.749300+00:00,523.41
12093,Concert tickets,expense,Other Income,,2024-01-30 22:57:19.230431+00:00,288.45
11535,Retirement contribution,income,Car & Vehicle Expenses,,2024-01-30 22:57:18.341303+00:00,1929.76
10698,Clothing store,expense,Clothing & Accessories,,2024-01-30 22:56:42.809184+00:00,483.15
10266,Medical supplies,expense,Health & Dental,,2024-01-30 22:56:41.924442+00:00,407.22
8987,Sporting goods,expense,Other Income,,2024-01-30 22:56:39.295672+00:00,416.31
8712,Stock purchase,income,Investments,,2024-01-30 22:52:40.130995+00:00,566.56
5632,Movie tickets,expense,Other Income,,2024-01-30 22:52:18.289439+00:00,324.54
5381,Food delivery,expense,Dining Out,,2024-01-30 22:52:17.777686+00:00,134.97
5111,Fast food,expense,Dining Out,,2024-01-30 22:52:17.179459+00:00,174.74
4817,Hobbies,expense,Entertainment,,2024-01-30 22:52:16.546806+00:00,324.16
12322,Business trip,expense,Travel & Transportation,,2024-01-29 22:57:19.585349+00:00,812.15
11726,Marketing,income,Advertising & Marketing,,2024-01-29 22:57:18.645480+00:00,5495.99
11345,Doctor visit,expense,Health & Dental,,2024-01-29 22:57:18.045291+00:00,223.34
11042,Bonus,income,Other Income,,2024-01-29 22:57:17.456908+00:00,2094.39
10191,Phone bill,expense,Phone & Internet,,2024-01-29 22:56:41.768062+00:00,113.01
10093,Business expense,income,Other Business Expenses,,2024-01-29 22:56:41.547198+00:00,1211.04
9629,Consulting,income,Freelance Income,,2024-01-29 22:56:40.616132+00:00,5212.79
8887,Sporting goods,expense,Other Income,,2024-01-29 22:56:39.062630+00:00,455.76
8664,Office supplies,income,Office Supplies,,2024-01-29 22:52:40.024735+00:00,1709.49
7273,Food delivery,expense,Dining Out,,2024-01-29 22:52:36.537955+00:00,156.01
5480,Sporting goods,expense,Other Income,,2024-01-29 22:52:17.976345+00:00,200.61
5088,Consulting,income,Freelance Income,,2024-01-29 22:52:17.114642+00:00,3237.71
4989,Food delivery,expense,Dining Out,,2024-01-29 22:52:16.914229+00:00,185.96
4877,Grocery shopping,expense,Groceries,,2024-01-29 22:52:16.670517+00:00,72.25
4804,Fast food,expense,Dining Out,,2024-01-29 22:52:16.519100+00:00,106.99
12061,Business trip,expense,Travel & Transportation,,2024-01-28 22:57:19.179214+00:00,832.92
10710,Concert tickets,expense,Other Income,,2024-01-28 22:56:42.831909+00:00,427.34
10569,Medical supplies,expense,Health & Dental,,2024-01-28 22:56:42.552163+00:00,255.56
10373,Side hustle,income,Side Hustles,,2024-01-28 22:56:42.144933+00:00,3567.52
8818,Tuition,expense,Other Income,,2024-01-28 22:56:38.907220+00:00,1868.18
7185,Charity donation,income,Gifts & Donations,,2024-01-28 22:52:36.330284+00:00,1682.82
5294,Public transport,expense,Gas & Fuel,,2024-01-28 22:52:17.593996+00:00,119.54
4878,Charity donation,income,Gifts & Donations,,2024-01-28 22:52:16.672782+00:00,1133.12
12489,Parking,expense,Travel & Transportation,,2024-01-27 22:57:19.854229+00:00,140.20
11888,Coffee shop,expense,Client Meals,,2024-01-27 22:57:18.904623+00:00,57.46
9754,Parking,expense,Travel & Transportation,,2024-01-27 22:56:40.870677+00:00,151.53
8761,Car insurance,expense,Insurance,,2024-01-27 22:56:38.787245+00:00,1529.64
7512,Clothing store,expense,Clothing & Accessories,,2024-01-27 22:52:37.135406+00:00,440.51
7465,Tuition,expense,Other Income,,2024-01-27 22:52:37.037065+00:00,4947.34
6427,Concert tickets,expense,Other Income,,2024-01-27 22:52:20.052677+00:00,429.20
5488,Home improvement,expense,Other Personal Expenses,,2024-01-27 22:52:17.992317+00:00,533.97
12126,Side hustle,income,Side Hustles,,2024-01-26 22:57:19.279099+00:00,2010.16
11585,Monthly salary,income,Salary,,2024-01-26 22:57:18.422072+00:00,4429.88
9922,Client meeting,income,Client Meals,,2024-01-26 22:56:41.213028+00:00,2301.97
9026,Concert tickets,expense,Other Income,,2024-01-26 22:56:39.365005+00:00,407.89
7603,Tech support,expense,Software & Subscriptions,,2024-01-26 22:52:37.328867+00:00,800.08
7211,Parking,expense,Travel & Transportation,,2024-01-26 22:52:36.402665+00:00,120.09
6394,Paycheck,income,Salary,,2024-01-26 22:52:19.985384+00:00,4630.98
5325,Business expense,income,Other Business Expenses,,2024-01-26 22:52:17.650093+00:00,3252.22
11384,Coffee shop,expense,Client Meals,,2024-01-25 22:57:18.106528+00:00,69.23
9870,Car insurance,expense,Insurance,,2024-01-25 22:56:41.106100+00:00,1338.05
9271,Life insurance,expense,Insurance,,2024-01-25 22:56:39.864426+00:00,2088.43
9080,Food delivery,expense,Dining Out,,2024-01-25 22:56:39.463628+00:00,77.62
8910,Garden supplies,expense,Other Personal Expenses,,2024-01-25 22:56:39.110646+00:00,916.17
8708,Retirement contribution,income,Car & Vehicle Expenses,,2024-01-25 22:52:40.122253+00:00,598.26
7500,Consulting,income,Freelance Income,,2024-01-25 22:52:37.115314+00:00,6442.88
6550,Home insurance,expense,Insurance,,2024-01-25 22:52:20.394889+00:00,1094.40
6190,Paycheck,income,Salary,,2024-01-25 22:52:19.576078+00:00,6369.91
5954,Concert tickets,expense,Other Income,,2024-01-25 22:52:19.035922+00:00,414.78
5744,Fast food,expense,Dining Out,,2024-01-25 22:52:18.521844+00:00,140.66
5697,Stock purchase,income,Investments,,2024-01-25 22:52:18.433751+00:00,1299.14
5282,Dental care,expense,Other Income,,2024-01-25 22:52:17.566567+00:00,354.16
5255,Restaurant dinner,expense,Client Meals,,2024-01-25 22:52:17.513377+00:00,54.41
12327,Gas station,expense,Car & Vehicle Expenses,,2024-01-24 22:57:19.593452+00:00,178.87
12048,Holiday gift,income,Cash Gifts,,2024-01-24 22:57:19.159367+00:00,1265.24
11826,Garden supplies,expense,Other Personal Expenses,,2024-01-24 22:57:18.806056+00:00,946.44
11668,Books,expense,Other Income,,2024-01-24 22:57:18.551416+00:00,4529.72
11494,Parking,expense,Travel & Transportation,,2024-01-24 22:57:18.277456+00:00,121.29
10346,Commission,income,Other Income,,2024-01-24 22:56:42.092541+00:00,4633.54
10254,Monthly salary,income,Salary,,2024-01-24 22:56:41.891815+00:00,3696.39
8901,Public transport,expense,Gas & Fuel,,2024-01-24 22:56:39.094584+00:00,163.05
6208,Rental car,expense,Rent or Mortgage,,2024-01-24 22:52:19.610463+00:00,612.46
5515,Public transport,expense,Gas & Fuel,,2024-01-24 22:52:18.054967+00:00,110.94
5482,Business expense,income,Other Business Expenses,,2024-01-24 22:52:17.980051+00:00,1109.76
5347,Pharmacy,expense,Health & Dental,,2024-01-24 22:52:17.702086+00:00,392.76
11635,Home goods,expense,Other Personal Expenses,,2024-01-23 22:57:18.498996+00:00,378.96
9829,Hotel,expense,Vacations & Travel,,2024-01-23 22:56:41.020142+00:00,764.05
6168,Hotel,expense,Vacations & Travel,,2024-01-23 22:52:19.528283+00:00,511.05
5763,Retirement contribution,expense,Car & Vehicle Expenses,,2024-01-23 22:52:18.556077+00:00,3208.22
12690,Marketing,income,Advertising & Marketing,,2024-01-22 22:57:20.158222+00:00,1441.46
11989,Dental care,expense,Other Income,,2024-01-22 22:57:19.063702+00:00,320.99
11799,Public transport,expense,Gas & Fuel,,2024-01-22 22:57:18.763112+00:00,193.46
11716,Garden supplies,expense,Other Personal Expenses,,2024-01-22 22:57:18.629931+00:00,739.31
9429,Birthday gift,income,Cash Gifts,,2024-01-22 22:56:40.187003+00:00,795.31
8406,Marketing,income,Advertising & Marketing,,2024-01-22 22:52:39.451304+00:00,6574.15
7772,Bonus,income,Other Income,,2024-01-22 22:52:37.907158+00:00,6112.06
4934,Client meeting,income,Client Meals,,2024-01-22 22:52:16.790907+00:00,6762.15
9861,Medical supplies,expense,Health & Dental,,2024-01-21 22:56:41.085695+00:00,319.59
9215,Vision care,expense,Other Income,,2024-01-21 22:56:39.743953+00:00,216.12
9053,Pharmacy,expense,Health & Dental,,2024-01-21 22:56:39.413365+00:00,341.62
8706,Charity donation,income,Gifts & Donations,,2024-01-21 22:52:40.118234+00:00,1073.43
7952,Tech support,expense,Software & Subscriptions,,2024-01-21 22:52:38.380330+00:00,790.75
5830,Vision care,expense,Other Income,,2024-01-21 22:52:18.728854+00:00,347.69
12457,Business expense,income,Other Business Expenses,,2024-01-20 22:57:19.801081+00:00,3396.87
11552,Paycheck,income,Salary,,2024-01-20 22:57:18.369620+00:00,7796.14
10087,Certification,expense,Other Income,,2024-01-20 22:56:41.534623+00:00,3984.82
8648,Marketing,income,Advertising & Marketing,,2024-01-20 22:52:39.987022+00:00,1415.57
8146,Parking,expense,Travel & Transportation,,2024-01-20 22:52:38.874080+00:00,105.33
8133,Gas bill,expense,Car & Vehicle Expenses,,2024-01-20 22:52:38.827848+00:00,197.52
7288,Phone bill,expense,Phone & Internet,,2024-01-20 22:52:36.576921+00:00,66.61
6696,Holiday gift,income,Cash Gifts,,2024-01-20 22:52:20.781075+00:00,1545.11
6554,Fast food,expense,Dining Out,,2024-01-20 22:52:20.403208+00:00,69.40
6511,Gas station,expense,Car & Vehicle Expenses,,2024-01-20 22:52:20.245187+00:00,176.65
6332,Electronics,expense,Other Income,,2024-01-20 22:52:19.865416+00:00,346.08
6272,Dental care,expense,Other Income,,2024-01-20 22:52:19.737425+00:00,219.49
5783,Hotel,expense,Vacations & Travel,,2024-01-20 22:52:18.606939+00:00,678.05
5686,Water bill,expense,Utilities,,2024-01-20 22:52:18.411651+00:00,69.63
5253,Mutual fund,expense,,,2024-01-20 22:52:17.509754+00:00,1587.04
12294,Marketing,income,Advertising & Marketing,,2024-01-19 22:57:19.542830+00:00,634.60
11199,Phone bill,expense,Phone & Internet,,2024-01-19 22:57:17.743194+00:00,186.94
11141,Marketing,income,Advertising & Marketing,,2024-01-19 22:57:17.632505+00:00,6106.20
9289,Food delivery,expense,Dining Out,,2024-01-19 22:56:39.902371+00:00,140.91
8470,Tuition,expense,Other Income,,2024-01-19 22:52:39.597064+00:00,2390.54
8353,Car maintenance,expense,Car & Vehicle Expenses,,2024-01-19 22:52:39.358973+00:00,158.90
6117,Car maintenance,expense,Car & Vehicle Expenses,,2024-01-19 22:52:19.420880+00:00,132.91
6042,Life insurance,expense,Insurance,,2024-01-19 22:52:19.248603+00:00,3300.03
5910,Holiday gift,income,Cash Gifts,,2024-01-19 22:52:18.937510+00:00,1604.00
5453,Car maintenance,expense,Car & Vehicle Expenses,,2024-01-19 22:52:17.923639+00:00,81.93
5280,Commission,income,Other Income,,2024-01-19 22:52:17.561695+00:00,3936.83
12505,Bonus,income,Other Income,,2024-01-18 22:57:19.880982+00:00,4759.87
11543,Airline tickets,expense,Vacations & Travel,,2024-01-18 22:57:18.355225+00:00,697.57
10460,Crypto,expense,Investments,,2024-01-18 22:56:42.322720+00:00,1364.26
9290,Doctor visit,expense,Health & Dental,,2024-01-18 22:56:39.904145+00:00,499.33
9060,Car maintenance,expense,Car & Vehicle Expenses,,2024-01-18 22:56:39.426593+00:00,197.31
8291,Mutual fund,income,,,2024-01-18 22:52:39.216635+00:00,980.71
7958,Parking,expense,Travel & Transportation,,2024-01-18 22:52:38.399187+00:00,118.92
7402,Gas station,expense,Car & Vehicle Expenses,,2024-01-18 22:52:36.879829+00:00,96.82
7105,Consulting,income,Freelance Income,,2024-01-18 22:52:36.163754+00:00,3613.33
5224,Hotel,expense,Vacations & Travel,,2024-01-18 22:52:17.447960+00:00,972.70
12562,Business expense,income,Other Business Expenses,,2024-01-17 22:57:19.967796+00:00,1897.92
11925,Books,expense,Other Income,,2024-01-17 22:57:18.961716+00:00,264.28
11331,Public transport,expense,Gas & Fuel,,2024-01-17 22:57:18.023861+00:00,111.48
10596,Gas bill,expense,Car & Vehicle Expenses,,2024-01-17 22:56:42.602438+00:00,107.42
7734,Marketing,income,Advertising & Marketing,,2024-01-17 22:52:37.812053+00:00,1246.96
7507,Mutual fund,income,,,2024-01-17 22:52:37.127512+00:00,1294.11
7310,Home goods,expense,Other Personal Expenses,,2024-01-17 22:52:36.629732+00:00,382.86
7254,Holiday gift,income,Cash Gifts,,2024-01-17 22:52:36.501250+00:00,762.39
7184,Books,expense,Other Income,,2024-01-17 22:52:36.329088+00:00,494.88
6582,Commission,income,Other Income,,2024-01-17 22:52:20.464308+00:00,4532.61
6536,Phone bill,expense,Phone & Internet,,2024-01-17 22:52:20.367295+00:00,65.06
6321,Internet,expense,Phone & Internet,,2024-01-17 22:52:19.836953+00:00,199.57
4807,Monthly salary,income,Salary,,2024-01-17 22:52:16.525872+00:00,5095.41
12708,Hobbies,expense,Entertainment,,2024-01-16 22:57:20.404496+00:00,398.76
12703,Freelance work,income,Freelance Income,,2024-01-16 22:57:20.337373+00:00,5303.77
12212,Books,expense,Other Income,,2024-01-16 22:57:19.413236+00:00,437.85
8457,Consulting,income,Freelance Income,,2024-01-16 22:52:39.568745+00:00,6765.68
8333,Mutual fund,income,,,2024-01-16 22:52:39.314391+00:00,1101.76
8166,Retirement contribution,income,Car & Vehicle Expenses,,2024-01-16 22:52:38.920773+00:00,536.74
7528,Restaurant dinner,expense,Client Meals,,2024-01-16 22:52:37.168943+00:00,119.12
6066,Food delivery,expense,Dining Out,,2024-01-16 22:52:19.308717+00:00,156.26
4763,Office supplies,income,Office Supplies,,2024-01-16 22:52:16.433371+00:00,1453.13
12596,Business expense,income,Other Business Expenses,,2024-01-15 22:57:20.023274+00:00,2345.09
12308,Garden supplies,expense,Other Personal Expenses,,2024-01-15 22:57:19.564367+00:00,624.12
